fico, loanRateDiff, loanTimeRemaining, isInCurrentOrder, noFee, loanType, purpose, loanAmountRequested, title, loanAmtRemaining, primeUnfundedAmount, alreadyInvestedIn, loanGrade, searchrank, loan_status, hasCosigner, isWholeLoan, primeFractions, wholeLoanTimeRemaining, alreadySelected, loanUnfundedAmount, loanAmt, loanLength, loanGUID, amountToInvest, primeTotalInvestment, loanRate, primeMarkedInvestment, 
660-664, .00, 870347813, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 25350, 0, false, F5, -1, INFUNDING, false, 0, 0, -294835187, false, 25350, 35000, 60, 70025313, 0, 0, 26.06, 0, 
680-684, .00, 942432813, false, 0, Personal, debt_consolidation, 30000, Debt consolidation, 25400, 0, false, E4, -1, INFUNDING, false, 0, 0, -222835187, false, 25400, 30000, 60, 69116928, 0, 0, 20.50, 0, 
660-664, .00, 984725813, false, 0, Personal, debt_consolidation, 30600, Debt consolidation, 25425, 0, false, F2, -1, INFUNDING, false, 0, 0, -165235187, false, 25425, 30600, 60, 70341455, 0, 0, 23.13, 0, 
710-714, .00, 1127834813, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 25450, 0, false, C1, -1, INFUNDING, false, 0, 0, -35635187, false, 25450, 35000, 60, 70590873, 0, 0, 11.99, 0, 
660-664, .00, 996031813, false, 0, Personal, credit_card, 30000, Credit card refinancing, 25600, 0, false, E4, -1, INFUNDING, false, 0, 0, -165235187, false, 25600, 30000, 60, 70501599, 0, 0, 20.50, 0, 
710-714, .00, 1005773813, false, 0, Personal, debt_consolidation, 35000, 25725, 0, false, C2, -1, INFUNDING, false, 0, 0, -150835187, false, 25725, 35000, 60, 69976806, 0, 0, 12.88, 0, 
710-714, .00, 943248813, false, 0, Personal, debt_consolidation, 30000, Debt consolidation, 25750, 0, false, E5, -1, INFUNDING, false, 0, 0, -222835187, false, 25750, 30000, 60, 70291152, 0, 0, 21.48, 0, 
730-734, .00, 1122100813, false, 0, Personal, debt_consolidation, 32000, 25775, 0, false, B3, -1, INFUNDING, false, 0, 0, -35635187, false, 25775, 32000, 60, 68670927, 0, 0, 9.75, 0, 
680-684, .00, 855315813, false, 0, Personal, home_improvement, 35000, Home improvement, 25775, 0, false, E1, -1, INFUNDING, false, 0, 0, -309235187, false, 25775, 35000, 60, 70042413, 0, 0, 18.99, 0, 
675-679, .00, 1009133813, false, 0, Personal, debt_consolidation, 31700, Debt consolidation, 25825, 0, false, D3, -1, INFUNDING, false, 0, 0, -150835187, false, 25825, 31700, 60, 70112360, 0, 0, 17.27, 0, 
700-704, .00, 943372813, false, 0, Personal, debt_consolidation, 32000, Debt consolidation, 25825, 0, false, C2, -1, INFUNDING, false, 0, 0, -208435187, false, 25825, 32000, 60, 70054555, 0, 0, 12.88, 0, 
675-679, .00, 1008598813, false, 0, Personal, credit_card, 28000, Credit card refinancing, 25825, 0, false, D5, -1, INFUNDING, false, 0, 0, -150835187, false, 25825, 28000, 60, 70471636, 0, 0, 18.49, 0, 
705-709, .00, 873595812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 25925, 0, false, E2, -1, INFUNDING, false, 0, 0, -251635188, false, 25925, 35000, 60, 70042674, 0, 0, 19.48, 0, 
660-664, .00, 968327812, false, 0, Personal, debt_consolidation, 31300, Debt consolidation, 25950, 0, false, E4, -1, INFUNDING, false, 0, 0, -165235188, false, 25950, 31300, 60, 70521204, 0, 0, 20.50, 0, 
665-669, .00, 925726812, false, 0, Personal, debt_consolidation, 28800, Debt consolidation, 26000, 0, false, E3, -1, INFUNDING, false, 0, 0, -237235188, false, 26000, 28800, 60, 46516130, 0, 0, 19.89, 0, 
725-729, .00, 937492812, false, 0, Personal, debt_consolidation, 30000, Debt consolidation, 26025, 0, false, B4, -1, INFUNDING, false, 0, 0, -222835188, false, 26025, 30000, 60, 70033272, 0, 0, 10.78, 0, 
670-674, .00, 884816812, false, 0, Personal, small_business, 35000, Business, 26050, 0, false, F3, -1, INFUNDING, false, 0, 0, -251635188, false, 26050, 35000, 60, 70182011, 0, 0, 24.24, 0, 
670-674, .00, 932579812, false, 0, Personal, credit_card, 32150, Credit card refinancing, 26175, 0, false, D1, -1, INFUNDING, false, 0, 0, -222835188, false, 26175, 32150, 60, 70073144, 0, 0, 15.77, 0, 
695-699, .00, 991673812, false, 0, Personal, debt_consolidation, 30525, Debt consolidation, 26200, 0, false, E5, -1, INFUNDING, false, 0, 0, -165235188, false, 26200, 30525, 60, 68711664, 0, 0, 21.48, 0, 
660-664, .00, 1120490812, false, 0, Personal, debt_consolidation, 30000, Debt consolidation, 26200, 0, false, F1, -1, INFUNDING, false, 0, 0, -35635188, false, 26200, 30000, 60, 5164835, 0, 0, 23.13, 0, 
670-674, .00, 1048495812, false, 0, Personal, debt_consolidation, 31850, Debt consolidation, 26275, 0, false, F4, -1, INFUNDING, false, 0, 0, -78835188, false, 26275, 31850, 60, 70720309, 0, 0, 25.88, 0, 
670-674, .00, 923302812, false, 0, Personal, credit_card, 30000, Credit card refinancing, 26300, 0, false, E4, -1, INFUNDING, false, 0, 0, -237235188, false, 26300, 30000, 60, 70222759, 0, 0, 20.50, 0, 
700-704, .00, 932100812, false, 0, Personal, debt_consolidation, 30000, Debt consolidation, 26300, 0, false, C1, -1, INFUNDING, false, 0, 0, -222835188, false, 26300, 30000, 60, 70073118, 0, 0, 11.99, 0, 
765-769, .00, 1010188812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 26325, 0, false, C2, -1, INFUNDING, false, 0, 0, -150835188, false, 26325, 35000, 60, 68722050, 0, 0, 12.88, 0, 
730-734, .00, 1117248812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 26350, 0, false, C2, -1, INFUNDING, false, 0, 0, -35635188, false, 26350, 35000, 60, 70670937, 0, 0, 12.99, 0, 
680-684, .00, 761492812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 26375, 0, false, B5, -1, INFUNDING, false, 0, 0, -395635188, false, 26375, 35000, 60, 70091661, 0, 0, 11.48, 0, 
690-694, .00, 922238812, false, 0, Personal, other, 35000, Other, 26400, 0, false, D5, -1, INFUNDING, false, 0, 0, -280435188, false, 26400, 35000, 60, 70112977, 0, 0, 18.49, 0, 
680-684, .00, 1007265812, false, 0, Personal, debt_consolidation, 30000, Debt consolidation, 26450, 0, false, D3, -1, INFUNDING, false, 0, 0, -150835188, false, 26450, 30000, 60, 69763499, 0, 0, 17.27, 0, 
690-694, .00, 848824812, false, 0, Personal, debt_consolidation, 32975, Debt consolidation, 26600, 0, false, E1, -1, INFUNDING, false, 0, 0, -309235188, false, 26600, 32975, 60, 70122496, 0, 0, 18.99, 0, 
670-674, .00, 845907812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 26725, 0, false, F3, -1, INFUNDING, false, 0, 0, -309235188, false, 26725, 35000, 60, 70162372, 0, 0, 24.24, 0, 
680-684, .00, 1089851812, false, 0, Personal, other, 28000, Other, 26775, 0, false, F3, -1, INFUNDING, false, 0, 0, -64435188, false, 26775, 28000, 60, 69028424, 0, 0, 24.99, 0, 
680-684, .00, 954291812, false, 0, Personal, debt_consolidation, 33750, Debt consolidation, 26825, 0, false, E3, -1, INFUNDING, false, 0, 0, -208435188, false, 26825, 33750, 60, 70331233, 0, 0, 19.89, 0, 
720-724, .00, 960435812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 26950, 0, false, B3, -1, INFUNDING, false, 0, 0, -165235188, false, 26950, 35000, 60, 70441317, 0, 0, 9.80, 0, 
680-684, .00, 1008340812, false, 0, Personal, credit_card, 30000, Credit card refinancing, 27025, 0, false, E2, -1, INFUNDING, false, 0, 0, -150835188, false, 27025, 30000, 60, 70220386, 0, 0, 19.48, 0, 
695-699, .00, 1092921812, false, 0, Personal, debt_consolidation, 30000, Debt consolidation, 27200, 0, false, F1, -1, INFUNDING, false, 0, 0, -64435188, false, 27200, 30000, 60, 70710480, 0, 0, 23.13, 0, 
700-704, .00, 930901812, false, 0, Personal, small_business, 30000, 27250, 0, false, D4, -1, INFUNDING, false, 0, 0, -222835188, false, 27250, 30000, 60, 69097265, 0, 0, 17.97, 0, 
740-744, .00, 1010204812, false, 0, Personal, home_improvement, 35000, Home improvement, 27300, 0, false, D4, -1, INFUNDING, false, 0, 0, -150835188, false, 27300, 35000, 60, 70351682, 0, 0, 17.97, 0, 
685-689, .00, 946141812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 27350, 0, false, D5, -1, INFUNDING, false, 0, 0, -208435188, false, 27350, 35000, 60, 69843161, 0, 0, 18.49, 0, 
705-709, .00, 917575812, false, 0, Personal, debt_consolidation, 33000, Debt consolidation, 27350, 0, false, D5, -1, INFUNDING, false, 0, 0, -237235188, false, 27350, 33000, 60, 70144147, 0, 0, 18.49, 0, 
700-704, .00, 932354812, false, 0, Personal, debt_consolidation, 32000, 27450, 0, false, E1, -1, INFUNDING, false, 0, 0, -222835188, false, 27450, 32000, 60, 69087168, 0, 0, 18.99, 0, 
755-759, .00, 917185812, false, 0, Personal, debt_consolidation, 32000, Debt consolidation, 27500, 0, false, B3, -1, INFUNDING, false, 0, 0, -237235188, false, 27500, 32000, 60, 70011972, 0, 0, 9.80, 0, 
680-684, .00, 965572812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 27500, 0, false, C4, -1, INFUNDING, false, 0, 0, -165235188, false, 27500, 35000, 60, 70391456, 0, 0, 13.99, 0, 
675-679, .00, 895050812, false, 0, Personal, debt_consolidation, 35000, 27525, 0, false, F4, -1, INFUNDING, false, 0, 0, -251635188, false, 27525, 35000, 60, 70240389, 0, 0, 25.09, 0, 
675-679, .00, 1099727812, false, 0, Personal, debt_consolidation, 30775, Debt consolidation, 27550, 0, false, F3, -1, INFUNDING, false, 0, 0, -64435188, false, 27550, 30775, 60, 70680547, 0, 0, 24.99, 0, 
695-699, .00, 1128136812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 27650, 0, false, C1, -1, INFUNDING, false, 0, 0, -35635188, false, 27650, 35000, 60, 70691027, 0, 0, 11.99, 0, 
660-664, .00, 840149812, false, 0, Personal, small_business, 35000, Business, 27725, 0, false, E2, -1, INFUNDING, false, 0, 0, -323635188, false, 27725, 35000, 60, 69782365, 0, 0, 19.48, 0, 
690-694, .00, 1182366812, false, 0, Personal, debt_consolidation, 30000, Debt consolidation, 27750, 0, false, A3, -1, INFUNDING, false, 0, 0, -21235188, false, 27750, 30000, 36, 70741038, 0, 0, 6.97, 0, 
680-684, .00, 964072812, false, 0, Personal, home_improvement, 35000, Home improvement, 27775, 0, false, E5, -1, INFUNDING, false, 0, 0, -165235188, false, 27775, 35000, 60, 70311467, 0, 0, 21.48, 0, 
705-709, .00, 997226812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 27800, 0, false, E2, -1, INFUNDING, false, 0, 0, -165235188, false, 27800, 35000, 60, 70071211, 0, 0, 19.48, 0, 
775-779, .00, 1120917812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 27900, 0, false, B4, -1, INFUNDING, false, 0, 0, -35635188, false, 27900, 35000, 60, 70740761, 0, 0, 10.75, 0, 
740-744, .00, 832959812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 27975, 0, false, C1, -1, INFUNDING, false, 0, 0, -323635188, false, 27975, 35000, 60, 69733355, 0, 0, 11.99, 0, 
665-669, .00, 864271812, false, 0, Personal, small_business, 35000, Business, 27975, 0, false, E2, -1, INFUNDING, false, 0, 0, -294835188, false, 27975, 35000, 60, 70072525, 0, 0, 19.48, 0, 
665-669, .00, 1071570812, false, 0, Personal, small_business, 32400, Business, 28125, 0, false, F3, -1, INFUNDING, false, 0, 0, -78835188, false, 28125, 32400, 60, 70780347, 0, 0, 24.99, 0, 
680-684, .00, 1006281812, false, 0, Personal, debt_consolidation, 31000, Debt consolidation, 28150, 0, false, D1, -1, INFUNDING, false, 0, 0, -150835188, false, 28150, 31000, 60, 70391679, 0, 0, 15.77, 0, 
685-689, .00, 978809812, false, 0, Personal, other, 35000, Other, 28200, 0, false, E1, -1, INFUNDING, false, 0, 0, -208435188, false, 28200, 35000, 60, 70192739, 0, 0, 18.99, 0, 
700-704, .00, 1007360812, false, 0, Personal, debt_consolidation, 30000, Debt consolidation, 28200, 0, false, B2, -1, INFUNDING, false, 0, 0, -150835188, false, 28200, 30000, 60, 70321576, 0, 0, 9.17, 0, 
680-684, .00, 1118952812, false, 0, Personal, credit_card, 35000, Credit card refinancing, 28250, 0, false, E5, -1, INFUNDING, false, 0, 0, -35635188, false, 28250, 35000, 60, 70570778, 0, 0, 22.45, 0, 
670-674, .00, 1013511812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 28325, 0, false, D5, -1, INFUNDING, false, 0, 0, -150835188, false, 28325, 35000, 60, 70011427, 0, 0, 18.49, 0, 
705-709, .00, 1033858812, false, 0, Personal, major_purchase, 35000, Major purchase, 28350, 0, false, C1, -1, INFUNDING, false, 0, 0, -122035188, false, 28350, 35000, 60, 70381566, 0, 0, 11.99, 0, 
680-684, .00, 966639812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 28450, 0, false, C2, -1, INFUNDING, false, 0, 0, -165235188, false, 28450, 35000, 60, 70501334, 0, 0, 12.88, 0, 
695-699, .00, 842840812, false, 0, Personal, credit_card, 35000, Credit card refinancing, 28475, 0, false, B5, -1, INFUNDING, false, 0, 0, -309235188, false, 28475, 35000, 60, 70082173, 0, 0, 11.48, 0, 
690-694, .00, 936663812, false, 0, Personal, credit_card, 35000, 28625, 0, false, C2, -1, INFUNDING, false, 0, 0, -222835188, false, 28625, 35000, 60, 70244511, 0, 0, 12.88, 0, 
710-714, .00, 1119140812, false, 0, Personal, other, 35000, Other, 28725, 0, false, D4, -1, INFUNDING, false, 0, 0, -35635188, false, 28725, 35000, 60, 70690919, 0, 0, 18.99, 0, 
680-684, .00, 922101812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 28925, 0, false, F1, -1, INFUNDING, false, 0, 0, -237235188, false, 28925, 35000, 60, 70133015, 0, 0, 22.45, 0, 
690-694, .00, 842516812, false, 0, Personal, credit_card, 35000, 28950, 0, false, C1, -1, INFUNDING, false, 0, 0, -309235188, false, 28950, 35000, 60, 69097057, 0, 0, 11.99, 0, 
675-679, .00, 942105812, false, 0, Personal, debt_consolidation, 34200, 28975, 0, false, D3, -1, INFUNDING, false, 0, 0, -222835188, false, 28975, 34200, 60, 70281124, 0, 0, 17.27, 0, 
670-674, .00, 854409812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 28975, 0, false, E2, -1, INFUNDING, false, 0, 0, -309235188, false, 28975, 35000, 60, 69980465, 0, 0, 19.48, 0, 
725-729, .00, 1128005812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 29075, 0, false, B3, -1, INFUNDING, false, 0, 0, -35635188, false, 29075, 35000, 60, 70102758, 0, 0, 9.75, 0, 
720-724, .00, 1001075812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 29125, 0, false, B4, -1, INFUNDING, false, 0, 0, -150835188, false, 29125, 35000, 60, 70102092, 0, 0, 10.78, 0, 
670-674, .00, 1122511812, false, 0, Personal, credit_card, 33425, 29175, 0, false, E2, -1, INFUNDING, false, 0, 0, -35635188, false, 29175, 33425, 60, 70271146, 0, 0, 20.75, 0, 
700-704, .00, 926686812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 29225, 0, false, E2, -1, INFUNDING, false, 0, 0, -237235188, false, 29225, 35000, 60, 70154343, 0, 0, 19.48, 0, 
680-684, .00, 1012648812, false, 0, Personal, credit_card, 33600, Credit card refinancing, 29275, 0, false, E3, -1, INFUNDING, false, 0, 0, -150835188, false, 29275, 33600, 60, 70511709, 0, 0, 19.89, 0, 
700-704, .00, 848511812, false, 0, Personal, credit_card, 35000, Credit card refinancing, 29425, 0, false, C4, -1, INFUNDING, false, 0, 0, -309235188, false, 29425, 35000, 60, 70042305, 0, 0, 13.99, 0, 
720-724, .00, 924505812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 29550, 0, false, B4, -1, INFUNDING, false, 0, 0, -237235188, false, 29550, 35000, 60, 69902887, 0, 0, 10.78, 0, 
695-699, .00, 1129653812, false, 0, Personal, house, 35000, Home buying, 29575, 0, false, B3, -1, INFUNDING, false, 0, 0, -35635188, false, 29575, 35000, 60, 70191833, 0, 0, 9.75, 0, 
700-704, .00, 1151087812, false, 0, Personal, major_purchase, 35000, Major purchase, 29600, 0, false, F5, -1, INFUNDING, false, 0, 0, -35635188, false, 29600, 35000, 60, 70581079, 0, 0, 26.57, 0, 
715-719, .00, 1119875812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 29625, 0, false, F2, -1, INFUNDING, false, 0, 0, -35635188, false, 29625, 35000, 60, 70790781, 0, 0, 24.11, 0, 
675-679, .00, 1005674812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 29825, 0, false, E2, -1, INFUNDING, false, 0, 0, -150835188, false, 29825, 35000, 60, 70441548, 0, 0, 19.48, 0, 
705-709, .00, 1116719812, false, 0, Personal, debt_consolidation, 35000, 29825, 0, false, E4, -1, INFUNDING, false, 0, 0, -35635188, false, 29825, 35000, 60, 70271629, 0, 0, 21.97, 0, 
670-674, .00, 1061059812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 29850, 0, false, E5, -1, INFUNDING, false, 0, 0, -78835188, false, 29850, 35000, 60, 70154089, 0, 0, 22.45, 0, 
690-694, .00, 1085380812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 29925, 0, false, A4, -1, INFUNDING, false, 0, 0, -78835188, false, 29925, 35000, 36, 70550598, 0, 0, 7.39, 0, 
685-689, .00, 937069812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 30025, 0, false, D5, -1, INFUNDING, false, 0, 0, -222835188, false, 30025, 35000, 60, 70103281, 0, 0, 18.49, 0, 
705-709, .00, 853241812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 30025, 0, false, B5, -1, INFUNDING, false, 0, 0, -309235188, false, 30025, 35000, 60, 69968476, 0, 0, 11.48, 0, 
685-689, .00, 854855812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 30175, 0, false, E1, -1, INFUNDING, false, 0, 0, -309235188, false, 30175, 35000, 60, 70143303, 0, 0, 18.99, 0, 
715-719, .00, 1019380812, false, 0, Personal, credit_card, 33000, Credit card refinancing, 30275, 0, false, C1, -1, INFUNDING, false, 0, 0, -136435188, false, 30275, 33000, 60, 32529406, 0, 0, 11.99, 0, 
670-674, .00, 1119004812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 30575, 0, false, E4, -1, INFUNDING, false, 0, 0, -35635188, false, 30575, 35000, 60, 68587578, 0, 0, 21.97, 0, 
735-739, .00, 1080491812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 30625, 0, false, A3, -1, INFUNDING, false, 0, 0, -78835188, false, 30625, 35000, 36, 70670511, 0, 0, 6.97, 0, 
690-694, .00, 935521812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 30650, 0, false, B4, -1, INFUNDING, false, 0, 0, -222835188, false, 30650, 35000, 60, 69992793, 0, 0, 10.78, 0, 
670-674, .00, 848156812, false, 0, Personal, other, 35000, Other, 30650, 0, false, F2, -1, INFUNDING, false, 0, 0, -309235188, false, 30650, 35000, 60, 70182528, 0, 0, 23.13, 0, 
660-664, .00, 926383812, false, 0, Personal, debt_consolidation, 34525, Debt consolidation, 30775, 0, false, D5, -1, INFUNDING, false, 0, 0, -237235188, false, 30775, 34525, 60, 70093340, 0, 0, 18.49, 0, 
715-719, .00, 1141637812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 31000, 0, false, A5, -1, INFUNDING, false, 0, 0, -35635188, false, 31000, 35000, 36, 70601000, 0, 0, 7.89, 0, 
725-729, .00, 1123202812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 31000, 0, false, A5, -1, INFUNDING, false, 0, 0, -35635188, false, 31000, 35000, 36, 70620679, 0, 0, 7.89, 0, 
685-689, .00, 1116080812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 31075, 0, false, E1, -1, INFUNDING, false, 0, 0, -35635188, false, 31075, 35000, 60, 70640741, 0, 0, 19.99, 0, 
695-699, .00, 923473812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 31150, 0, false, C3, -1, INFUNDING, false, 0, 0, -237235188, false, 31150, 35000, 60, 69983225, 0, 0, 13.44, 0, 
665-669, .00, 925505812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 31275, 0, false, D3, -1, INFUNDING, false, 0, 0, -237235188, false, 31275, 35000, 60, 70144160, 0, 0, 17.27, 0, 
710-714, .00, 928257812, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 31525, 0, false, C2, -1, INFUNDING, false, 0, 0, -237235188, false, 31525, 35000, 60, 69792716, 0, 0, 12.88, 0, 
665-669, .00, 919603812, false, 0, Personal, home_improvement, 35000, Home improvement, 31800, 0, false, E2, -1, INFUNDING, false, 0, 0, -237235188, false, 31800, 35000, 60, 70033007, 0, 0, 19.48, 0, 
705-709, .00, 934588812, false, 0, Personal, credit_card, 35000, Credit card refinancing, 31950, 0, false, C5, -1, INFUNDING, false, 0, 0, -222835188, false, 31950, 35000, 60, 69969339, 0, 0, 14.85, 0, 
